Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
EU857525.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_93MT	plant leaf		345				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857524.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_88MT	plant leaf		346				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857523.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_85WY	plant leaf		354				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857522.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_81WY	plant leaf		340						2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857521.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_79WY	plant leaf		344				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857520.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_74CO	plant leaf		353				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857519.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_69CO	plant leaf		354				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857518.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_65CO	plant leaf		356				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857517.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_59CO	plant leaf		352				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857516.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_35NE	plant leaf		352				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857515.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_31OR	plant leaf		330				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857514.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_22ID	plant leaf		354				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857513.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_11NE	plant leaf		352				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857512.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_115ID	plant leaf		346				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857511.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_109ID	plant leaf		316						2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857510.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_107CO	plant leaf		354				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857509.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_106ID	plant leaf		287						2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857508.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_105ID	plant leaf		288				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857507.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_103ID	plant leaf		253				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857506.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_102ID	plant leaf		348				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857505.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV06_100ID	plant leaf		352				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857504.1			PARTIAL		USA	North America								Cucurbita maxima		3661	true					BMCTV07_145WA	plant leaf		356				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857503.1			PARTIAL		USA	North America								Cucurbita pepo		3663	true					BMCTV07_146WA	plant leaf		388				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857502.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_144CA	plant leaf		328				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857501.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTVCON	plant leaf		346				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857500.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BCTV06_99ID	plant leaf		324						2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet curly top virus		10840
EU857499.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BCTV06_115ID	plant leaf		241				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet curly top virus		10840
EU857498.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BCTV06_113ID	plant leaf		236				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet curly top virus		10840
EU857497.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BCTV06_110ID	plant leaf		326						2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet curly top virus		10840
EU857496.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BCTVCON	plant leaf		240				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet curly top virus		10840
EU857495.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_55ID	plant leaf		383				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857494.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_48OR	plant leaf		385				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857493.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_44WY	plant leaf		383				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857492.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_34WY	plant leaf		386				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857491.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_31WY	plant leaf		375				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857490.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_24WY	plant leaf		384				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857489.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_17ID	plant leaf		386				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857488.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV06_99ID	plant leaf		366				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857487.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV06_44WY	plant leaf		379				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857486.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV06_116ID	plant leaf		386				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857485.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTV07_143CA	plant leaf		339				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU857484.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BSCTVCON	plant leaf		384				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet severe curly top virus		228580
EU586261.1			COMPLETE		Mexico	North America								Capsicum annuum		4072	true					SLP2			2955				7		2008-04-16T00:00:00Z	GenBank		Instituto Potosino de Investigacion Cientifica y Tecnologica, A.C., Molecular Biology	Mexico	Mauricio-Castillo,J.A.,Londono,A.,Arguello-Astorga,G.R.	2014-02-27T00:00:00Z								Beet curly top virus		10840
EU586260.1			COMPLETE		Mexico	North America								Piperaceae		16739	true					SLP1			2964				7		2008-04-16T00:00:00Z	GenBank		Instituto Potosino de Investigacion Cientifica y Tecnologica, A.C., Molecular Biology	Mexico	Mauricio-Castillo,J.A.,Londono,A.,Arguello-Astorga,G.R.	2014-02-27T00:00:00Z								Beet curly top virus		10840
EU193175.1			COMPLETE		Mexico	North America								Piperaceae		16739	true								2955				7		2007-10-28T00:00:00Z	GenBank		Instituto Potosino de Investigacion Cientifica y Tecnologica, Molecular Biology	Mexico	Mauricio-Castillo,J.A.,Londono,A.,Arguello-Astorga,G.R.	2014-02-27T00:00:00Z								Beet curly top virus		10840
EF501977.1			COMPLETE		USA	North America								Capsicum annuum		4072	true				2005	New Mexico			2931				7		2007-05-08T00:00:00Z	GenBank		Instituto Potosino de Investigacion Cientifica y Tecnologica, A.C., Molecular Biology	Mexico	Creamer,R.,Arguello-Astorga,G.R.,Ambriz-Granados,S.,Alpuche-Solis,A.G.	2014-02-27T00:00:00Z								Beet curly top virus		10840
DI378130.1			PARTIAL																						900						2014-11-20T00:00:00Z	GenBank				Lee,S.C.,Park,J.A.,Kil,E.J.,Shin,Y.G.,Heo,N.Y.	2014-11-20T00:00:00Z								Beet mild curly top virus		228579
DI378129.1			PARTIAL																						897						2014-11-20T00:00:00Z	GenBank				Lee,S.C.,Park,J.A.,Kil,E.J.,Shin,Y.G.,Heo,N.Y.	2014-11-20T00:00:00Z								Beet severe curly top virus		228580
DI378128.1			PARTIAL																						963						2014-11-20T00:00:00Z	GenBank				Lee,S.C.,Park,J.A.,Kil,E.J.,Shin,Y.G.,Heo,N.Y.	2014-11-20T00:00:00Z								Beet curly top virus		10840
DD218502.1			PARTIAL																						34						2006-02-18T00:00:00Z	GenBank				Framond,A.D.,Chiruton,M.,Que,Q.,Satie,J.L.	2006-02-18T00:00:00Z								Beet curly top virus		10840
DD039050.1			PARTIAL																						10						2005-11-04T00:00:00Z	GenBank				Sera,T.	2005-11-04T00:00:00Z								Beet curly top virus		10840
AY548948.1			COMPLETE		USA	North America											true					spinach 3			2925				7		2004-04-12T00:00:00Z	GenBank		University of Nebraska, USDA-ARS	USA	Baliji,S.,Black,M.C.,French,R.,Stenger,D.C.,Sunter,G.	2014-02-27T00:00:00Z								Beet curly top virus		10840
AY134867.1			COMPLETE														true								2930				7		2002-09-15T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Soto,M.J.,Gilbertson,R.L.	2004-03-29T00:00:00Z								Beet mild curly top virus - [Worland4]		268957
AX382514.1			PARTIAL																						10						2002-03-18T00:00:00Z	GenBank				Sera,T.	2002-03-18T00:00:00Z								Beet curly top virus		10840
AF379637.1			COMPLETE											Beta vulgaris		161934	true		true					Arabidopsis thaliana; Nicotiana benthamiana	3038				7		2001-06-05T00:00:00Z	GenBank		Ohio State University, Molecular Genetics	USA	Hormuzdi,S.G.,Bisaro,D.M.,Sunter,G.,Sunter,J.L.	2004-03-29T00:00:00Z								Beet curly top virus - California [Logan/Arabidopsis]		268961
