Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
OR596401.1			COMPLETE		France:Pellissane	Europe								Dactylis glomerata		4509	true				2018-07-01	7-N1-9	plant leaf		2878				4		2023-10-25T00:00:00Z	GenBank		CIRAD, BIOS	France	Moubset,O.,Filloux,D.,Fontes,H.,Julian,C.,Fernandez,E.,Galzi,S.,Blondin,L.,Ben Chehida,S.,Lett,J.M.,Mesleard,F.,Kraberger,S.,Custer,J.,Salywon,A.,Makings,E.,Marais,A.,Candresse,T.,Lefeuvre,P.,Martin,D.P.,Varsani,A.,Chiroleu,F.,Ravigne,V.,Roumagnac,P.	2023-10-25T00:00:00Z								Sorghum arundinaceum associated virus		2596883
OR360839.1			COMPLETE		Iran: Kerman province, Jiroft	Asia											true				2021-07-03	CpCDV-Ker[IR:Jir:W-ses-1:Wjut:21]	plant leaf		2571				4		2023-10-03T00:00:00Z	GenBank		Shahid Bahonar University of Kerman, Plant Protection	Iran	Salari,K.,Heydarnejad,J.,Massumi,H.	2023-10-03T00:00:00Z								Chickpea chlorotic dwarf virus		463360
OR360838.1			COMPLETE		Iran: Kerman province, Jiroft	Asia											true				2021-07-03	CpCDV-Ker[IR:Jir:Okra-J-1:Okr:21]	plant leaf		2570				4		2023-10-03T00:00:00Z	GenBank		Shahid Bahonar University of Kerman, Plant Protection	Iran	Salari,K.,Heydarnejad,J.,Massumi,H.	2023-10-03T00:00:00Z								Chickpea chlorotic dwarf virus		463360
OR282788.1			COMPLETE		China	Asia								Zea mays		4577	true				2022-06	Hainan-3	plant leaf		2781				4		2023-09-20T00:00:00Z	GenBank		Institute of Nanfan &Seed Industry, Guangdong Academy of Sciences, Hainan Breeding Research base	China	Qin,Y.,Chang,H.,Wang,J.,Wang,Q.	2023-09-20T00:00:00Z								Wheat dwarf India virus		1174526
OR282787.1			COMPLETE		China	Asia								Zea mays		4577	true				2022-06	Hainan-2	plant leaf		2781				4		2023-09-20T00:00:00Z	GenBank		Institute of Nanfan &Seed Industry, Guangdong Academy of Sciences, Hainan Breeding Research base	China	Qin,Y.,Chang,H.,Wang,J.,Wang,Q.	2023-09-20T00:00:00Z								Wheat dwarf India virus		1174526
OR282786.1			COMPLETE		China	Asia								Zea mays		4577	true				2022-06	Hainan-1	plant leaf		2781				4		2023-09-20T00:00:00Z	GenBank		Institute of Nanfan &Seed Industry, Guangdong Academy of Sciences, Hainan Breeding Research base	China	Qin,Y.,Chang,H.,Wang,J.,Wang,G.,Wang,Z.,Sun,S.,Wang,Q.	2023-09-20T00:00:00Z								Wheat dwarf India virus		1174526
OR258402.1			COMPLETE		Burkina Faso	Africa								Oryza sativa		4530	true				2017	17TG05 Contig844_MP1_B01_4132			2688				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258401.1			COMPLETE		Burkina Faso	Africa								Poaceae		4479	true				2017	17TG01 m96			2688				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258400.1			COMPLETE		Burkina Faso	Africa								Oryza sativa		4530	true				2017	17BM11 m61			2688				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258399.1			COMPLETE		Burkina Faso	Africa								Oryza sativa		4530	true				2018	18TG01 110			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258398.1			COMPLETE		Burkina Faso	Africa								Oryza sativa		4530	true				2018	18BZ14 102			2688				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258397.1			COMPLETE		Burkina Faso	Africa								Oryza sativa		4530	true				2016	16BZ09 53			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258396.1			COMPLETE		Burkina Faso	Africa								Eragrostis		38413	true				2016	16SZ 22			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258395.1			COMPLETE		Burkina Faso	Africa								Oryza longistaminata		4528	true				2016	16SZ 21			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258394.1			COMPLETE		Burkina Faso	Africa								Saccharum sp.		15819	true				2019	19KA 17			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258393.1			COMPLETE		Burkina Faso	Africa								Saccharum sp.		15819	true				2019	19KA 16			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258392.1			COMPLETE		Burkina Faso	Africa								Poaceae		4479	true				2019	19SZ 14			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258391.1			COMPLETE		Burkina Faso	Africa								Saccharum sp.		15819	true				2019	19KA 13			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258390.1			COMPLETE		Burkina Faso	Africa								Saccharum sp.		15819	true				2019	19KA 12			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258389.1			COMPLETE		Burkina Faso	Africa								Poaceae		4479	true				2019	19KA 8			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258388.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2019	19BL 7			2686				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258387.1			COMPLETE		Burkina Faso	Africa								Zea mays		4577	true				2019	19BL 5			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OR258386.1			COMPLETE		Burkina Faso	Africa								Echinochloa		45618	true				2019	19BM 2			2687				3		2024-08-06T00:00:00Z	GenBank		Institut de Recherche pour le Developpement, Plant Health Institute of Montpellier	France	Fouad,N.M.I.,Barro,M.,Bangratz,M.,Sereme,D.,Filloux,D.,Fernandez,E.,Julian,C.,Saibou,N.,Kassankogno,A.I.,Guigma,A.K.,Roumagnac,P.,Wonni,I.,Tollenaere,C.,Poulicard,N.	2024-08-06T00:00:00Z								Maize streak virus		10821
OQ953826.1			PARTIAL											Zea mays		4577	true								2879				4		2023-10-19T00:00:00Z	GenBank		INRAE, Virology	France	Schoenegger,D.,Moubset,O.,Margaria,P.,Menzel,W.,Winter,S.,Roumagnac,P.,Marais,A.,Candresse,T.	2023-10-19T00:00:00Z								Maize streak Reunion virus		1182518
OQ923238.1			COMPLETE		Pakistan: Multan	Asia								Gossypium hirsutum		3635	true				2020	CpCDV_MU_CO_20.1			2560				4		2024-06-18T00:00:00Z	GenBank		The University of Arizona, Plant Sciences		Keith,C.V.,Iqbal,M.J.,Brown,J.K.	2024-06-18T00:00:00Z								Chickpea chlorotic dwarf virus		463360
OQ832059.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB098			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832058.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB138			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832057.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB115			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832056.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB114			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832055.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB062			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832054.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB031			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832053.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB026			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832052.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB023			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832051.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB014			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ832050.1			PARTIAL		Benin	Africa								Ipomoea batatas		4120	true				2021-04-19	RB067			216				1		2023-10-24T00:00:00Z	GenBank		LaPAPP, Phytopathologie	Benin	Chabi,N.K.A.	2023-10-24T00:00:00Z								Sweet potato symptomless virus 1		603333
OQ451142.1			COMPLETE		France: Reunion	Europe								Urochloa decumbens		240449	true				2021-04-27	Reunion-Colimacons-Urochloa decumbens-21_REU_E0807_L			2837				4		2024-02-15T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Ben Chehida,S.,Hoareau,M.,Moubset,O.,Otron,D.,Ouattara,A.,Julian,C.,Blondin,L.,Filloux,D.,Lavergne,C.,Roumagnac,P.,Varsani,A.,Martin,D.P.,Lett,J.-M.,Lefeuvre,P.	2024-02-15T00:00:00Z								Urochloa decumbens associated virus		3064186
OQ451141.1			COMPLETE		France: Reunion	Europe								Urochloa decumbens		240449	true				2021-04-27	Reunion-Colimacons-Urochloa decumbens-21_REU_E0807_J			2837				4		2024-02-15T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Ben Chehida,S.,Hoareau,M.,Moubset,O.,Otron,D.,Ouattara,A.,Julian,C.,Blondin,L.,Filloux,D.,Lavergne,C.,Roumagnac,P.,Varsani,A.,Martin,D.P.,Lett,J.-M.,Lefeuvre,P.	2024-02-15T00:00:00Z								Urochloa decumbens associated virus		3064186
OQ451140.1			COMPLETE		France: Reunion	Europe								Urochloa decumbens		240449	true				2021-04-27	Reunion-Colimacons-Urochloa decumbens-21_REU_E0807_I			2837				4		2024-02-15T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Ben Chehida,S.,Hoareau,M.,Moubset,O.,Otron,D.,Ouattara,A.,Julian,C.,Blondin,L.,Filloux,D.,Lavergne,C.,Roumagnac,P.,Varsani,A.,Martin,D.P.,Lett,J.-M.,Lefeuvre,P.	2024-02-15T00:00:00Z								Urochloa decumbens associated virus		3064186
OQ451139.1			COMPLETE		France: Reunion	Europe								Urochloa decumbens		240449	true				2021-04-27	Reunion-Colimacons-Urochloa decumbens-21_REU_E0807_D			2837				4		2024-02-15T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Ben Chehida,S.,Hoareau,M.,Moubset,O.,Otron,D.,Ouattara,A.,Julian,C.,Blondin,L.,Filloux,D.,Lavergne,C.,Roumagnac,P.,Varsani,A.,Martin,D.P.,Lett,J.-M.,Lefeuvre,P.	2024-02-15T00:00:00Z								Urochloa decumbens associated virus		3064186
OQ451138.1			COMPLETE		France: Reunion	Europe								Cenchrus purpureus		154765	true				2021-10-26	Reunion-Colimacons-Cenchrus purpureus-21_REU_E0816_A			2733				3		2024-02-15T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Ben Chehida,S.,Hoareau,M.,Moubset,O.,Otron,D.,Ouattara,A.,Julian,C.,Blondin,L.,Filloux,D.,Lavergne,C.,Roumagnac,P.,Varsani,A.,Martin,D.P.,Lett,J.-M.,Lefeuvre,P.	2024-02-15T00:00:00Z								Cenchrus purpureus associated virus		3064185
OQ230451.1			PARTIAL		Turkey: Kirsehir	Asia								Hordeum vulgare		4513	true				2019	KRSH-I41			878				3		2023-06-11T00:00:00Z	GenBank		Directorate of Plant Protection Central Research Institute, Plant Protection		Morca,A.F.	2023-06-11T00:00:00Z								Wheat dwarf virus		10834
OQ211465.1			COMPLETE		France:Reunion	Europe								Dactyloctenium		160544	true				2017-04-18	Reunion-Bassin Plat-Dactyloctenium aegyptium-RE768_3e			2735				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211464.1			COMPLETE		France:Reunion	Europe								Cenchrus echinatus		173841	true				2017-04-18	Reunion-Bassin Plat-Cenchrus echinatus-RE757_h			2736				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211463.1			COMPLETE		France:Reunion	Europe								Sorghum arundinaceum		91525	true				2017-04-18	Reunion-Bassin Plat-Sorghum arundinaceum-RE580_1f			2735				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211462.1			COMPLETE		France:Reunion	Europe								Digitaria ciliaris		66018	true				2016-11-21	Reunion-Bassin Plat-Digitaria ciliaris-RE471_9j			2735				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211461.1			COMPLETE		France:Reunion	Europe								Digitaria ciliaris		66018	true				2016-11-21	Reunion-Bassin Plat-Digitaria ciliaris-RE467_3d			2737				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211460.1			COMPLETE		France:Reunion	Europe								Brachiaria umbellata		1262100	true				2017-04-10	Reunion-Bassin Plat-Brachiaria umbellata-RE080_d			2735				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211459.1			COMPLETE		France:Reunion	Europe								Brachiaria umbellata		1262100	true				2017-04-10	Reunion-Bassin Plat-Brachiaria umbellata-RE075_d			2736				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sugarcane streak Reunion virus		78395
OQ211458.1			COMPLETE		France:Reunion	Europe								Sorghum arundinaceum		91525	true				2016-11-21	Reunion-Bassin Plat-Sorghum arundinaceum-RE582_24c			2886				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sorghum arundinaceum associated virus		2596883
OQ211457.1			COMPLETE		France:Reunion	Europe								Sorghum arundinaceum		91525	true				2017-04-18	Reunion-Bassin Plat-Sorghum arundinaceum-RE561_a			2880				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Sorghum arundinaceum associated virus		2596883
OQ211456.1			COMPLETE		France:Reunion	Europe								Eragrostis		38413	true				2016-12-05	Reunion-Bassin Plat-Eragrostis minor-RE1291_28b			2718				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Panicum streak virus		10826
OQ211455.1			COMPLETE		France:Reunion	Europe											true				2016-12-05	Reunion-Bassin Plat-Megathyrtus maximus-RE1180_49b			2718				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Panicum streak virus		10826
OQ211454.1			COMPLETE		France:Reunion	Europe								Digitaria ciliaris		66018	true				2016-11-28	Reunion-Bassin Plat-Digitaria ciliaris-RE915_46b			2684				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Maize streak virus		10821
OQ211453.1			COMPLETE		France:Reunion	Europe								Digitaria ciliaris		66018	true				2016-11-28	Reunion-Bassin Plat-Digitaria ciliaris-RE914_16c			2684				4		2023-07-29T00:00:00Z	GenBank		Cirad, UMR PVBMT	France	Claverie,S.,Hoareau,M.,Chehida,S.B.,Filloux,D.,Varsani,A.,Roumagnac,P.,Martin,D.P.,Lett,J.M.,Lefeuvre,P.,Lett,J.-M.	2023-07-29T00:00:00Z								Maize streak virus		10821
