Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
KT214418.1			PARTIAL		France: Montpellier, Montferrier	Europe								Medicago sativa		3879	true				2014-07-07	MON14_Pru3	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214417.1			PARTIAL		France: La Salvetat-sur-Agout	Europe								Medicago sativa		3879	true				2014-07-07	SAL14_Pru2	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214416.1			PARTIAL		France: Montpellier, Lattes	Europe								Medicago sativa		3879	true				2014-07-07	LAT14_Lat9	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214415.1			PARTIAL		France: Montpellier, Lattes	Europe								Medicago sativa		3879	true				2014-07-07	LAT14_Lat8	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214414.1			PARTIAL		France: Montpellier, Lattes	Europe								Medicago sativa		3879	true				2014-07-07	LAT14_Lat6	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214413.1			PARTIAL		France: Montpellier, Lattes	Europe								Medicago sativa		3879	true				2014-07-07	LAT14_Lat4	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214412.1			PARTIAL		France: Montpellier, Lattes	Europe								Medicago sativa		3879	true				2014-07-07	LAT14_Lat3	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214411.1			PARTIAL		France: Montpellier, Lattes	Europe								Medicago sativa		3879	true				2014-07-07	LAT14_Lat1	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214410.1			PARTIAL		France: Montpellier, Assas	Europe								Medicago sativa		3879	true				2014-07-07	ASS14_Assas3	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214409.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_GS19	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214408.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_GS10	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214407.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_GS7	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214406.1			PARTIAL		France: Camargue, Gageron	Europe								Medicago sativa		3879	true				2014-03-07	GAG14_LUZ195	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214405.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_LUZ186	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214404.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_LUZ185	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214403.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_LUZ183	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214402.1			PARTIAL		France: Camargue, Petit Bastiere	Europe								Medicago sativa		3879	true				2014-03-07	PB14_LUZ177	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214401.1			PARTIAL		France: Camargue, Albaron	Europe								Medicago sativa		3879	true				2014-03-07	ALB14_LUZ156	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214400.1			PARTIAL		France: Camargue, Albaron	Europe								Medicago sativa		3879	true				2014-03-07	ALB14_LUZ155	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214399.1			PARTIAL		France: Camargue, Albaron	Europe								Medicago sativa		3879	true				2014-03-07	ALB14_LUZ153	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214398.1			PARTIAL		France: Camargue, Le Sambuc	Europe								Medicago sativa		3879	true				2014-03-07	ARM14_LUZ123	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214397.1			PARTIAL		France: Camargue, Le Sambuc	Europe								Medicago sativa		3879	true				2014-03-07	BON14_LUZ074	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214396.1			PARTIAL		France: Camargue, Le Sambuc	Europe								Medicago sativa		3879	true				2014-03-07	BON14_LUZ073	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214395.1			PARTIAL		France: Camargue, Le Sambuc	Europe								Medicago sativa		3879	true				2014-03-07	BON14_LUZ072	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214394.1			PARTIAL		Spain: Aragon	Europe								Medicago sativa		3879	true					Spain_0913*49	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214393.1			PARTIAL		Spain: Aragon	Europe								Medicago sativa		3879	true					Spain_0913*56	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214392.1			PARTIAL		Spain: Aragon	Europe								Medicago sativa		3879	true					Spain_0913*54	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214391.1			PARTIAL		Spain: Aragon	Europe								Medicago sativa		3879	true					Spain_0913*51	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214390.1			COMPLETE		Finland: Aland archipelago	Europe								Plantago lanceolata		39414	true				2013-08-15	ALA13_Pl5	plant leaf		2832				6		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Plantago lanceolata latent virus		1830242
KT214389.1			COMPLETE		Finland: Aland archipelago	Europe								Plantago lanceolata		39414	true				2013-08-15	ALA13_Pl11	plant leaf		2832				6		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Plantago lanceolata latent virus		1830242
KT214388.1			COMPLETE		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	DAR12_CM251	plant leaf		2656				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214387.1			COMPLETE		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	DAR12_CM217	plant leaf		2679				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214386.1			COMPLETE		South Africa: Western Cape, Paternoster	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	PAT12_CM101	plant leaf		2681				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214385.1			COMPLETE		South Africa: Western Cape, Paternoster	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	PAT12_CM99	plant leaf		2680				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214384.1			COMPLETE		South Africa: Western Cape, Paternoster	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	PAT12_CM96	plant leaf		2676				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214383.1			COMPLETE		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	DAR12_CM162	plant leaf		2676				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214382.1			COMPLETE		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	DAR12_CM240	plant leaf		2677				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214381.1			COMPLETE		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	DAR12_CM186	plant leaf		2678				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214380.1			COMPLETE		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	DAR12_CM192	plant leaf		2678				7		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
